Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,64,1,2,1,64,2,0,0.340235
1,4,4,2,2,4,64,0,0.323442
1,8,4,2,2,2,64,0,0.337236
1,64,1,4,1,32,2,0,0.50369
1,4,1,64,64,1,1,0,0.503438
1,8,8,4,2,16,2,0,0.503633
0,2,256,1,16,1,2,0,0.770467
1,1,64,2,16,1,8,0,0.340168
1,8,8,1,128,2,1,0,0.336718
1,32,1,2,2,64,2,0,0.337004
1,2,4,16,8,4,4,0,0.340112
1,1,1,128,4,2,16,0,0.340553
1,8,2,2,32,1,16,0,0.323383
0,1,4,64,16,2,2,0,0.577763
1,1,8,16,64,2,1,0,0.340445
0,8,1,32,1,2,32,0,0.575987
0,4,16,1,4,16,4,0,0.345657
1,4,16,4,64,1,1,0,0.503492
1,2,16,4,2,1,64,0,0.34016
0,8,4,2,4,4,16,0,0.345811
1,32,2,8,4,2,4,0,0.761858
1,256,1,2,4,2,4,0,0.773003
1,1,256,1,1,32,2,0,0.503814
1,2,1,64,4,16,2,0,0.339817
1,2,8,2,16,1,32,0,0.323151
1,16,8,4,16,2,1,0,0.752053
1,512,1,1,1,32,1,0,0.761651
1,8,2,1,32,16,2,0,0.289192
1,1,32,4,8,2,8,0,0.340386
1,32,1,1,1,32,16,0,0.323134
1,8,8,4,8,1,8,0,0.503769
1,4,16,4,8,8,1,0,0.503723
1,16,2,1,4,128,1,0,0.323319
1,32,1,1,512,1,1,0,0.323571
1,1,8,64,4,2,4,0,0.765207
1,128,1,4,4,2,4,0,0.768981
1,1,4,4,512,1,2,0,0.289071
1,2,4,16,32,4,1,0,0.339992
1,1,64,8,4,2,4,0,0.761385
1,2,1,128,2,16,2,0,0.503658
1,4,2,16,4,8,4,0,0.340345
1,16,16,1,1,16,4,0,0.612109
1,2,2,128,2,8,2,0,0.76175
0,1,1,16,2,128,4,0,0.347669
1,2,2,8,4,16,8,0,0.323465
1,2,128,1,16,1,4,0,0.503267
1,32,2,2,4,1,32,0,0.339901
1,2,2,4,32,4,8,0,0.288957
1,8,64,1,1,16,2,0,0.776875
0,128,1,1,2,4,16,0,0.349281
1,16,1,2,1,8,64,0,0.323604
1,8,1,4,1,512,1,0,0.323802
1,32,16,1,4,1,8,0,0.756681
1,4,1,32,4,1,32,0,0.340332
1,8,2,8,2,2,32,0,0.340019
0,2,2,8,4,32,4,0,0.34407
1,1,4,4,8,4,32,0,0.289159
1,1,4,8,8,16,4,0,0.323149
1,4,8,1,2,128,2,0,0.323304
1,2,4,8,128,2,1,0,0.336582
1,4,4,1,8,64,2,0,0.289645
0,2,4,4,8,2,32,0,0.343997
1,1,1,512,1,16,2,0,0.765574
1,1,4,64,8,1,8,0,0.503698
1,32,2,1,2,8,16,0,0.337074
0,1,8,8,2,32,4,0,0.345109
1,1,2,8,32,1,32,0,0.28813
1,16,2,4,32,1,4,0,0.339966
1,256,1,2,2,1,16,0,0.757088
0,16,8,2,2,1,32,0,0.577596
0,1,4,16,64,2,2,0,0.345515
0,2,4,32,16,1,4,0,0.57985
0,16,1,4,16,16,1,0,0.345562
0,8,4,8,2,16,2,0,0.578885
1,1,1,64,4,32,2,0,0.337371
0,1,8,2,1,16,64,0,0.348612
1,2,4,8,64,1,4,0,0.336767
1,128,1,1,8,8,2,0,0.340187
0,1,4,16,8,32,1,0,0.345616
0,8,4,2,1,32,8,0,0.345409
0,2,16,8,1,4,16,0,0.578264
1,4,4,2,64,1,8,0,0.32346
1,8,8,1,2,16,8,0,0.336962
0,8,2,1,64,1,16,0,0.347508
1,4,8,1,2,256,1,0,0.323298
1,64,8,1,4,1,8,0,0.760399
0,1,1,32,512,1,1,0,0.344068
0,8,1,4,64,1,8,0,0.343973
1,2,2,32,1,4,32,0,0.340249
0,2,8,4,4,16,4,0,0.345891
0,32,4,4,4,2,4,0,0.770683
1,1,128,1,128,1,1,0,0.340451
1,16,8,2,64,1,1,0,0.503782
0,32,1,2,32,8,1,0,0.345823
1,8,1,32,1,64,1,0,0.503654
0,2,4,4,32,4,4,0,0.344339
0,2,64,4,32,1,1,0,0.773472
0,64,2,1,32,1,4,0,0.349103
1,4,2,2,128,8,1,0,0.289056
0,16,8,2,64,1,1,0,0.578552
0,8,8,4,64,1,1,0,0.578491
0,16,4,4,4,1,16,0,0.578992
0,4,8,1,64,4,2,0,0.343727
1,1,32,8,2,8,4,0,0.503716
1,4,4,4,64,2,2,0,0.336827
0,1,8,16,32,1,4,0,0.349241
1,8,1,16,4,1,32,0,0.340532
0,2,1,256,2,1,16,0,0.770528
0,2,4,4,1,64,8,0,0.343726
0,8,1,2,1,16,64,0,0.346627
1,1,8,4,16,1,32,0,0.323436
1,2,4,16,1,64,2,0,0.340159
1,128,1,1,1,8,16,0,0.34027
