Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,32,4,4,8,2,2,1,63.11
0,16,4,2,1,64,2,1,60.0
0,16,1,1,16,64,1,1,61.73
0,4,2,4,1,128,4,1,61.48
0,128,1,1,32,1,4,1,60.41
0,128,1,4,1,16,2,1,61.62
0,256,1,1,1,2,32,1,59.84
0,8,8,2,2,32,2,1,60.51
0,2,4,16,8,4,4,1,59.93
1,2,1,32,64,1,4,1,97.5
0,4,1,16,32,4,2,1,60.59
0,4,4,16,4,8,2,1,59.21
0,4,1,4,1,16,64,1,59.73
0,1,4,128,2,2,8,1,63.3
0,16,1,1,16,32,2,1,61.03
0,32,1,2,4,16,4,1,60.07
0,1,2,8,2,16,32,1,61.27
0,16,2,8,1,16,4,1,60.21
0,8,2,8,2,1,64,1,58.76
0,8,2,4,32,2,4,1,61.77
0,1,8,2,2,512,1,1,61.52
0,2,1,128,1,4,16,1,58.49
0,8,2,32,32,1,1,1,63.33
0,4,8,4,16,1,8,1,60.41
0,1,8,4,16,2,16,1,61.88
0,128,4,1,2,4,4,1,61.91
0,8,4,8,2,16,2,1,60.39
0,64,4,1,16,2,2,1,58.74
0,1,2,128,16,1,4,1,58.62
0,1,8,2,16,64,1,1,60.86
0,8,2,8,1,64,2,1,60.4
0,1,128,2,2,8,4,1,60.05
0,16,1,1,8,128,1,1,60.99
0,64,1,8,8,4,1,1,64.9
0,1,4,32,32,4,1,1,59.94
0,1,2,8,8,32,4,1,62.69
0,16,16,1,32,1,2,1,59.47
0,8,1,16,4,1,32,1,60.48
0,1,4,32,2,64,1,1,59.98
0,64,2,2,8,8,1,1,59.2
0,2,4,2,2,256,2,1,61.72
0,256,2,1,4,1,8,1,63.1
0,16,2,16,4,4,2,1,62.77
0,2,64,1,1,8,16,1,57.38
0,4,8,4,4,16,2,1,59.86
0,2,16,1,4,2,64,1,61.16
0,4,8,16,1,2,16,1,63.01
0,1,64,1,16,4,4,1,61.27
0,4,4,1,1,64,16,1,58.66
0,4,16,8,2,4,4,1,62.52
0,4,32,4,1,32,1,1,62.98
0,4,1,32,2,32,2,1,59.81
0,2,32,8,16,1,2,1,64.42
0,2,256,1,32,1,1,1,62.64
0,16,1,1,2,16,32,1,61.2
0,32,8,1,2,1,32,1,60.14
0,1,64,1,2,2,64,1,60.52
0,2,4,8,32,2,4,1,61.02
0,1,128,1,8,1,16,1,58.72
0,1,2,256,1,8,4,1,62.97
0,2,32,1,4,4,16,1,61.38
0,1,1,256,8,1,8,1,59.3
0,4,1,32,1,2,64,1,58.78
0,4,1,16,64,1,4,1,60.65
0,4,8,8,1,32,2,1,59.76
0,8,8,2,8,1,16,1,60.04
0,64,2,4,8,1,4,1,63.41
0,8,2,4,1,256,1,1,61.74
0,16,2,1,1,256,2,1,59.45
0,64,4,2,4,4,2,1,63.12
0,1,8,4,32,1,16,1,60.98
0,4,16,8,2,8,2,1,63.48
1,2,4,4,2,128,2,1,94.84
0,1,1,16,1,1024,1,1,59.76
0,1,8,2,4,32,8,1,61.63
0,2,2,8,4,8,16,1,62.15
0,2,32,1,8,32,1,1,60.89
0,16,8,2,1,16,4,1,60.12
0,64,2,4,16,2,1,1,63.0
1,32,2,1,1,16,16,1,86.46
0,4,4,2,32,1,16,1,61.84
0,4,16,2,1,128,1,1,60.44
0,1,4,4,32,2,16,1,61.35
0,1,16,2,8,64,1,1,62.33
0,8,8,2,8,8,2,1,59.55
0,1,256,1,1,4,16,1,59.6
0,8,2,8,64,2,1,1,60.56
0,1,2,16,2,64,4,1,61.62
0,8,2,8,2,32,2,1,59.8
0,2,4,2,16,8,8,1,61.86
0,4,16,4,2,32,1,1,60.21
0,16,2,2,16,1,16,1,61.48
0,4,4,1,8,4,32,1,60.15
0,4,2,2,64,1,16,1,62.25
0,32,2,8,4,2,4,1,63.79
0,1,16,4,2,4,32,1,62.19
0,2,4,2,4,4,64,1,61.13
0,8,2,4,1,32,8,1,61.72
0,16,2,2,1,32,8,1,60.81
