Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,32,1,2,1,128,2,1,0.166783
1,1,8,2,512,1,2,1,0.190263
1,2,8,4,1,32,8,1,0.167051
1,4,1,32,2,32,2,1,0.168111
1,4,8,1,2,4,64,1,0.175808
1,64,1,2,4,32,1,1,0.167991
1,1,64,8,2,4,4,1,0.24009
1,1,32,8,1,8,8,1,0.186861
1,1,4,64,2,16,2,1,0.186701
1,2,8,16,2,32,1,1,0.187046
1,16,1,4,1,4,64,1,0.166822
1,1,2,16,4,128,1,1,0.175681
1,8,2,1,4,8,32,1,0.190535
1,2,4,16,1,2,64,1,0.168237
1,32,8,1,4,16,1,1,0.186842
1,1,256,1,8,2,4,1,0.186853
1,128,1,1,1,8,16,1,0.168135
1,2,1,64,16,2,4,1,0.168025
1,8,8,1,8,1,32,1,0.166933
1,32,8,1,16,4,1,1,0.186762
1,1,8,4,16,32,1,1,0.175343
1,8,8,4,32,1,2,1,0.187087
1,4,1,4,32,1,32,1,0.190627
0,32,1,2,64,4,1,1,0.629741
1,4,4,4,32,1,8,1,0.166924
1,2,1,128,4,4,4,1,0.186887
1,2,2,64,8,2,4,1,0.187011
1,1,8,8,256,1,1,1,0.166915
1,16,1,4,4,64,1,1,0.166973
1,1,16,2,32,8,2,1,0.175581
1,1,16,8,4,16,2,1,0.167804
1,1,16,8,64,2,1,1,0.168203
1,4,4,8,32,1,4,1,0.168172
1,8,2,1,2,32,16,1,0.190603
0,1,1,32,4,64,2,1,0.627122
1,2,8,8,8,8,2,1,0.167725
1,2,64,1,2,16,4,1,0.168093
1,1,64,2,8,8,2,1,0.167943
1,2,16,8,2,32,1,1,0.186608
1,2,8,8,4,16,2,1,0.168133
1,32,2,2,8,16,1,1,0.168169
1,64,1,1,8,4,8,1,0.167002
1,4,32,2,2,8,4,1,0.186601
1,32,8,2,4,4,2,1,0.243308
1,32,1,8,2,2,16,1,0.186426
1,2,4,2,16,16,4,1,0.190309
1,2,32,8,8,1,4,1,0.242716
1,1,1,64,8,4,8,1,0.166806
0,2,16,1,8,2,32,1,0.625145
1,4,1,64,2,4,8,1,0.186794
1,16,4,1,1,64,4,1,0.414876
0,1,2,8,64,2,8,1,0.62186
1,1,2,8,2,32,16,1,0.191037
1,4,8,16,4,2,4,1,0.239327
1,2,32,1,1,256,1,1,0.166965
1,2,16,16,16,1,2,1,0.239199
1,1,2,16,64,1,8,1,0.175596
1,1,16,4,8,16,2,1,0.167125
0,8,32,1,8,8,1,1,0.500919
0,64,2,2,1,64,1,1,0.501129
0,16,1,2,32,2,8,1,0.652895
0,8,32,2,16,1,2,1,0.432916
1,2,2,64,2,8,4,1,0.186725
1,4,4,4,1,16,16,1,0.166962
0,1,16,16,1,16,4,1,0.501523
1,16,32,1,4,1,8,1,0.239236
1,16,8,2,1,16,4,1,0.18635
1,8,8,8,1,32,1,1,0.239349
1,32,4,2,32,1,2,1,0.187139
0,2,8,2,16,32,1,1,0.639235
1,1,16,16,2,2,16,1,0.187291
1,16,2,4,32,1,4,1,0.167904
1,8,4,2,64,4,1,1,0.167135
1,4,4,4,8,1,32,1,0.167322
1,32,4,2,16,1,4,1,0.186743
0,4,2,4,16,16,2,1,0.646482
1,2,4,32,32,1,2,1,0.186493
1,16,1,1,8,128,1,1,0.190168
1,4,64,2,1,16,2,1,0.239356
1,1,256,1,8,1,8,1,0.187148
0,4,16,1,1,128,2,1,0.579549
1,8,32,2,1,1,32,1,0.242707
1,8,2,2,2,4,64,1,0.175932
1,1,128,4,1,1,32,1,0.239098
1,8,4,2,2,8,16,1,0.167067
1,64,1,4,4,16,1,1,0.186111
1,1,2,256,4,4,2,1,0.238908
1,2,8,32,1,2,16,1,0.235875
1,32,2,2,2,16,4,1,0.168225
1,1,256,1,1,32,2,1,0.186609
1,8,2,2,16,4,8,1,0.175937
1,1,4,128,8,1,4,1,0.236008
1,1,1,64,2,64,2,1,0.166853
0,32,8,2,4,1,8,1,0.42646
0,2,16,4,16,1,8,1,0.62935
0,8,16,2,4,16,1,1,0.514951
1,1,4,4,1,64,16,1,0.190397
0,2,1,128,1,4,16,1,0.488468
0,1,4,4,64,2,8,1,0.617165
1,8,1,8,8,32,1,1,0.16688
1,1,2,8,64,16,1,1,0.190333
1,16,2,2,16,1,16,1,0.167161
1,1,64,4,8,8,1,1,0.186867
0,16,2,2,32,4,2,1,0.649607
1,1,8,64,4,4,2,1,0.240088
1,32,1,4,2,64,1,1,0.168028
1,1,16,4,1,128,2,1,0.166915
1,4,4,8,1,8,16,1,0.168243
1,2,256,1,4,4,2,1,0.239306
1,8,1,4,256,1,2,1,0.176608
1,16,1,1,2,32,16,1,0.190203
1,2,2,4,16,32,2,1,0.191397
1,8,1,2,64,4,4,1,0.190772
1,8,32,2,32,1,1,1,0.239495
0,4,2,4,256,1,2,1,0.638361
1,2,8,2,2,128,2,1,0.175669
1,4,2,16,64,1,2,1,0.167959
0,1,32,2,16,16,1,1,0.625438
0,1,2,256,8,2,2,1,0.423531
1,1,1,64,32,2,4,1,0.166959
0,32,1,1,4,32,4,1,0.629256
1,4,1,128,1,1,32,1,0.239184
1,2,8,4,16,4,4,1,0.167175
0,2,1,256,2,8,2,1,0.434802
0,16,2,4,2,16,4,1,0.642706
1,2,4,2,2,64,8,1,0.1904
1,8,4,1,1,8,64,1,1.180389
1,1,2,16,8,32,2,1,0.175544
1,16,4,1,8,4,8,1,0.166972
1,1,32,8,2,16,2,1,0.186876
0,8,1,8,2,2,64,1,0.650407
0,8,2,1,128,4,2,1,0.607772
1,128,1,1,2,64,1,1,0.168099
0,2,16,1,2,8,32,1,0.629872
1,1,16,32,8,1,4,1,0.239153
0,2,1,32,4,8,8,1,0.649408
1,8,1,16,2,1,64,1,0.167931
1,16,16,2,8,4,1,1,0.239797
0,2,32,1,1,256,1,1,0.5844
1,64,2,2,4,1,16,1,0.186952
1,32,8,2,2,16,1,1,0.239213
0,1,128,1,8,16,1,1,0.617679
1,2,4,64,8,2,2,1,0.239286
1,4,2,64,4,4,2,1,0.236886
1,16,1,1,2,8,64,1,0.190174
1,1,4,32,4,1,32,1,0.167726
1,8,8,2,8,1,16,1,0.168141
1,16,4,1,1,16,16,1,0.776874
0,1,1,128,2,64,1,1,0.581699
1,2,1,32,32,2,4,1,0.167533
1,2,2,16,4,16,4,1,0.167308
1,1,32,16,32,1,1,1,0.23978
1,2,32,2,1,4,32,1,0.168108
1,1,1,32,16,1,32,1,0.175194
1,8,4,1,16,16,2,1,0.175991
1,8,1,4,64,2,4,1,0.17533
0,2,1,8,2,16,32,1,0.632641
0,1,2,256,32,1,1,1,0.392597
1,32,2,2,32,4,1,1,0.167939
1,2,32,4,8,4,2,1,0.186918
1,16,1,32,16,1,2,1,0.236713
1,2,16,2,4,8,8,1,0.167176
1,1,32,8,1,16,4,1,0.186428
1,1,16,8,16,4,2,1,0.168076
1,2,8,2,32,8,2,1,0.175921
1,2,64,2,8,1,8,1,0.186476
1,1,2,64,4,16,2,1,0.167869
1,1,1,32,1,32,16,1,0.175872
1,4,1,8,16,2,16,1,0.175702
1,4,16,4,2,2,16,1,0.186479
1,1,4,16,8,32,1,1,0.166959
1,32,1,2,2,64,2,1,0.167173
1,2,16,8,1,64,1,1,0.186656
1,2,16,4,8,1,16,1,0.168311
1,4,128,1,2,16,1,1,0.239677
1,1,8,2,8,2,64,1,0.190116
1,32,8,1,1,8,8,1,0.895731
1,1,128,1,4,16,2,1,0.168079
1,1,16,8,2,64,1,1,0.167995
1,1,256,1,32,2,1,1,0.18649
1,16,4,8,8,1,4,1,0.239831
1,4,2,4,1,256,2,1,0.175392
1,32,1,1,2,8,32,1,0.175475
1,4,4,1,512,2,1,1,0.190609
1,1,1,128,2,32,2,1,0.167914
1,8,1,16,4,2,16,1,0.168109
1,16,4,1,2,16,8,1,0.167156
1,32,1,1,64,2,4,1,0.17614
1,8,16,4,4,4,2,1,0.239888
1,8,2,4,2,128,1,1,0.166957
1,16,2,16,32,1,1,1,0.239336
1,1,1,512,16,2,1,1,0.239127
1,1,128,4,16,1,2,1,0.23878
1,4,32,1,1,16,8,1,0.755752
1,1,64,2,8,16,1,1,0.167783
1,2,2,16,2,8,16,1,0.16697
1,4,1,4,1,16,64,1,0.19024
1,2,1,64,8,16,1,1,0.167787
1,1,32,2,2,2,64,1,0.166975
1,1,16,16,64,1,1,1,0.186908
1,16,4,4,2,32,1,1,0.186846
1,1,1,512,4,8,1,1,0.239486
1,64,2,1,64,2,1,1,0.167793
1,16,2,4,1,64,2,1,0.167942
1,16,1,8,2,16,4,1,0.168473
1,2,32,4,64,1,1,1,0.186238
1,64,2,4,2,4,4,1,0.240283
1,4,64,2,8,4,1,1,0.23893
1,16,16,1,1,2,32,1,0.422609
0,1,8,4,16,1,32,1,0.628602
1,1,2,128,4,4,4,1,0.186373
1,1,256,2,1,1,32,1,0.236339
1,16,2,4,2,8,8,1,0.168079
1,128,1,1,2,8,8,1,0.167627
1,16,4,8,1,1,32,1,0.236167
1,32,16,1,16,2,1,1,0.239085
1,8,4,2,8,16,2,1,0.167028
1,64,1,1,128,1,2,1,0.166825
1,32,8,1,8,2,4,1,0.187186
1,1,1,16,1,1024,1,1,0.19025
1,2,1,16,128,1,4,1,0.175596
1,1,128,1,1,8,16,1,0.167885
1,2,1,16,16,4,8,1,0.175631
1,2,8,2,32,16,1,1,0.175502
1,2,8,1,8,64,2,1,0.190137
1,8,64,1,2,8,2,1,0.242692
1,1,128,1,1,64,2,1,0.168183
1,2,64,1,4,8,4,1,0.168339
1,1,4,8,8,4,16,1,0.175498
1,2,8,8,2,16,4,1,0.168449
1,1,1,16,64,16,1,1,0.19081
1,8,1,8,4,4,16,1,0.167025
1,8,2,16,1,8,8,1,0.187645
1,4,8,2,64,2,2,1,0.167159
1,1,2,8,16,4,16,1,0.190568
1,16,8,2,4,4,4,1,0.187098
1,1,8,32,16,1,4,1,0.186867
1,16,2,16,4,1,8,1,0.242171
1,2,1,32,16,8,2,1,0.167172
1,2,2,16,1,128,2,1,0.166951
1,16,8,1,2,8,8,1,0.167951
1,8,2,4,2,32,4,1,0.167236
1,1,16,2,32,4,4,1,0.175805
1,1,32,1,32,1,16,1,0.175729
1,32,1,8,8,1,8,1,0.186133
1,1,8,2,4,4,64,1,0.190256
1,2,256,1,1,1,32,1,0.239147
1,16,32,1,1,1,32,1,0.239169
1,4,8,1,32,8,2,1,0.175545
1,512,1,1,2,16,1,1,0.235172
1,1,2,64,4,32,1,1,0.167877
1,1,1,64,4,1,64,1,0.166971
0,32,2,8,8,4,1,1,0.423445
1,2,4,32,16,4,1,1,0.187118
1,2,16,8,32,2,1,1,0.187221
1,1,64,8,1,16,2,1,0.239435
0,4,8,2,2,4,32,1,0.652352
1,1,32,2,1,64,4,1,0.166945
0,32,8,1,2,8,4,1,0.507714
1,4,8,1,8,4,16,1,0.176106
1,2,16,1,64,8,1,1,0.175607
1,8,1,2,4,32,8,1,0.190861
1,8,4,1,4,32,4,1,0.175547
1,16,8,2,1,32,2,1,0.186661
1,2,128,1,1,32,2,1,0.308124
1,16,2,2,16,2,8,1,0.167056
0,1,2,32,1,4,64,1,0.610362
0,1,8,8,64,2,2,1,0.624326
1,16,32,1,2,2,8,1,0.236076
1,2,8,32,4,4,2,1,0.242711
1,1,64,1,1,16,16,1,0.166927
1,4,4,4,1,64,4,1,0.167031
1,8,4,2,8,1,32,1,0.167182
1,16,1,32,8,4,1,1,0.238873
1,1,32,2,2,4,32,1,0.167396
0,2,16,16,1,2,16,1,0.410059
1,64,4,2,4,4,2,1,0.23643
1,1,16,1,16,16,4,1,0.191136
1,1,2,32,2,128,1,1,0.166721
1,8,8,1,4,1,64,1,0.167154
1,2,1,8,32,1,32,1,0.19091
1,2,8,8,4,1,32,1,0.168482
1,2,8,32,8,1,4,1,0.238655
1,2,8,2,1,64,8,1,0.175278
1,1,128,2,1,1,64,1,0.186638
0,2,4,2,2,32,16,1,0.631123
1,1,2,64,2,16,4,1,0.168457
1,8,1,32,4,1,16,1,0.186976
1,64,1,1,1,16,16,1,0.166999
1,8,16,4,1,4,8,1,0.236407
1,32,2,4,4,8,2,1,0.187819
0,1,64,1,8,1,32,1,0.611003
1,8,2,1,4,4,64,1,0.191319
1,1,2,32,1,64,4,1,0.167707
1,2,1,8,1,32,32,1,0.191495
1,64,1,1,2,128,1,1,0.167174
1,4,1,32,1,8,16,1,0.168913
0,64,4,1,1,16,4,1,0.491496
1,32,8,1,16,1,4,1,0.18658
1,4,1,64,8,8,1,1,0.187516
1,1,4,16,2,8,16,1,0.16702
1,4,1,4,16,1,64,1,0.190545
1,1,8,2,8,4,32,1,0.190732
1,32,2,2,16,8,1,1,0.168107
0,64,1,2,1,32,4,1,0.59608
0,1,64,1,2,16,8,1,0.601319
1,128,2,2,32,1,1,1,0.237481
1,1,16,1,8,32,4,1,0.190477
1,8,4,4,64,1,2,1,0.167887
1,32,1,2,4,8,8,1,0.167058
1,2,1,256,4,1,8,1,0.242818
1,2,1,64,2,4,16,1,0.168171
1,32,2,2,4,1,32,1,0.167874
0,1,1,64,4,16,4,1,0.622289
1,4,2,4,16,1,32,1,0.17568
1,16,2,2,2,128,1,1,0.167049
1,32,1,2,64,1,4,1,0.167111
1,2,8,16,4,2,8,1,0.186757
1,1,4,4,1,512,2,1,0.190478
1,8,1,2,16,4,16,1,0.190349
1,64,1,4,4,1,16,1,0.187602
0,16,1,8,64,1,2,1,0.628509
1,1,64,2,16,1,8,1,0.168065
1,8,1,16,2,16,4,1,0.168602
0,1,1,128,2,16,4,1,0.625362
1,128,1,1,16,1,8,1,0.167898
1,1,1,256,2,16,2,1,0.187182
1,8,32,2,2,4,4,1,0.242743
1,8,4,4,32,2,2,1,0.167689
1,1,8,2,1,128,8,1,0.191584
1,2,128,1,1,64,1,1,0.186808
1,1,4,8,128,4,1,1,0.175405
0,8,64,1,2,4,4,1,0.422968
1,4,32,1,64,2,1,1,0.167678
0,256,1,1,1,4,16,1,0.493978
1,2,32,4,1,64,1,1,0.187315
1,8,4,16,2,8,2,1,0.242958
0,2,2,32,1,16,8,1,0.605262
1,8,4,8,2,16,2,1,0.18696
1,8,1,64,1,2,16,1,0.23944
1,1,1,16,64,8,2,1,0.190286
1,1,1,64,64,2,2,1,0.166896
1,1,64,8,4,2,4,1,0.239859
1,1,2,64,64,1,2,1,0.168333
1,8,4,8,4,16,1,1,0.187119
0,2,16,1,16,32,1,1,0.627713
1,1,4,4,64,4,4,1,0.190669
1,2,64,4,8,2,2,1,0.240291
1,16,4,4,4,8,2,1,0.186762
1,16,4,2,2,4,16,1,0.167879
1,4,4,4,4,1,64,1,0.167352
1,8,2,4,256,1,1,1,0.167052
1,8,1,64,32,1,1,1,0.239857
1,1,4,64,4,4,4,1,0.18733
1,1,1,32,64,1,8,1,0.175398
1,64,4,2,1,1,32,1,0.239302
1,2,2,16,4,32,2,1,0.167153
1,8,1,8,2,64,2,1,0.167185
1,1,4,8,16,16,2,1,0.175925
1,64,1,2,4,2,16,1,0.168156
1,2,32,2,4,16,2,1,0.168082
1,2,4,32,1,1,64,1,0.187331
1,1,32,2,8,16,2,1,0.167206
1,8,2,2,4,2,64,1,0.175413
1,4,4,2,1,256,2,1,0.175793
1,4,1,8,128,4,1,1,0.175783
1,256,2,1,8,1,4,1,0.240259
1,16,2,1,16,2,16,1,0.175631
1,2,1,16,2,64,4,1,0.175424
1,128,1,4,1,4,8,1,0.239738
1,8,1,4,8,16,4,1,0.175681
1,1,2,32,8,2,16,1,0.167964
1,8,2,4,8,2,16,1,0.167161
1,8,2,1,256,4,1,1,0.190751
1,8,16,1,4,8,4,1,0.167982
1,1,4,4,64,8,2,1,0.190467
1,32,2,8,2,16,1,1,0.238797
1,4,1,8,2,256,1,1,0.17546
1,1,32,1,8,8,8,1,0.175642
1,8,4,2,2,2,64,1,0.167458
1,2,16,1,1,512,1,1,0.175404
1,1,2,8,1024,1,1,1,0.190517
1,64,2,2,16,1,4,1,0.186453
1,2,64,1,8,4,4,1,0.168221
1,1,8,16,4,16,2,1,0.167741
1,4,1,16,128,2,1,1,0.167286
0,16,8,1,1,16,8,1,0.607441
0,1,128,2,8,4,2,1,0.505729
1,4,1,8,2,16,16,1,0.175862
0,1,2,32,32,2,4,1,0.627572
1,32,2,1,32,8,1,1,0.167092
1,64,1,1,1,64,4,1,0.167204
1,16,16,1,1,4,16,1,0.767421
1,2,2,128,2,8,2,1,0.239466
1,16,4,4,8,1,8,1,0.187062
0,2,16,4,16,8,1,1,0.6299
1,8,32,1,1,32,2,1,0.306719
0,1,16,2,4,8,16,1,0.627686
1,128,2,2,1,2,16,1,0.242354
1,16,2,16,2,1,16,1,0.240457
1,4,1,4,16,32,2,1,0.190255
1,1,4,4,8,16,8,1,0.190761
0,4,64,2,16,2,1,1,0.432271
1,2,2,8,16,8,4,1,0.175436
1,1,8,8,2,16,8,1,0.167648
1,2,1,256,8,4,1,1,0.239891
1,64,1,8,16,1,2,1,0.239204
1,2,8,8,16,8,1,1,0.167924
1,16,1,2,512,1,1,1,0.175876
1,64,1,2,64,1,2,1,0.167758
1,4,2,4,32,4,4,1,0.17576
1,2,16,1,8,16,4,1,0.175728
1,8,1,32,1,4,16,1,0.186615
1,8,1,32,1,16,4,1,0.187139
1,4,1,128,2,2,8,1,0.23945
1,2,4,4,2,32,8,1,0.17564
1,4,8,1,4,8,16,1,0.1753
0,1,1,16,64,1,16,1,0.605153
1,2,1,32,1,64,4,1,0.167139
1,2,1,16,128,4,1,1,0.175817
0,1,128,1,2,1,64,1,0.617444
1,1,16,2,2,16,16,1,0.176809
1,128,1,2,4,16,1,1,0.187193
0,8,8,2,1,2,64,1,0.60768
1,32,2,1,16,4,4,1,0.167083
1,8,2,8,2,1,64,1,0.168492
1,8,64,1,8,4,1,1,0.236593
1,1,8,2,32,4,8,1,0.190762
1,8,2,4,16,16,1,1,0.167478
1,4,128,1,8,4,1,1,0.23986
1,8,16,4,4,1,8,1,0.23934
1,4,1,4,4,128,2,1,0.190611
1,8,2,32,4,1,8,1,0.23337
1,32,1,16,1,8,4,1,0.239923
1,32,16,1,4,2,4,1,0.236577
1,64,1,2,4,4,8,1,0.167917
1,2,32,2,128,1,1,1,0.168157
1,64,1,2,8,1,16,1,0.168158
0,32,2,4,16,1,4,1,0.507298
1,128,1,2,4,4,4,1,0.187189
0,16,16,1,4,4,4,1,0.505251
1,16,1,1,4,4,64,1,0.190503
1,1,32,1,2,128,2,1,0.175544
1,2,4,8,16,1,16,1,0.167198
1,2,1,32,64,4,1,1,0.166943
1,4,1,32,4,16,2,1,0.16766
1,2,4,4,2,256,1,1,0.17554
1,1,8,8,16,1,16,1,0.167047
0,1,2,32,2,4,32,1,0.630689
1,4,1,8,512,1,1,1,0.17481
1,2,1,128,1,1,64,1,0.186604
1,2,8,32,2,1,16,1,0.242528
1,8,64,1,4,2,4,1,0.239601
1,4,8,2,4,8,8,1,0.167134
1,32,1,1,4,2,64,1,0.175364
1,1,256,2,2,1,16,1,0.242719
1,1,4,8,4,32,4,1,0.175761
1,2,2,16,8,32,1,1,0.167
0,1,4,8,16,32,1,1,0.612376
1,1,16,16,1,2,32,1,0.187297
1,1,8,16,8,16,1,1,0.16798
0,4,1,16,16,2,8,1,0.653834
0,2,4,16,8,16,1,1,0.638601
1,32,1,4,4,1,32,1,0.168179
1,1,8,4,64,2,4,1,0.176611
1,4,8,1,1,64,8,1,0.417446
0,8,8,1,2,32,4,1,0.623071
1,2,16,8,4,16,1,1,0.186456
0,4,1,4,2,256,2,1,0.641697
0,2,128,1,2,8,4,1,0.505808
1,4,8,8,2,1,32,1,0.187293
0,1,2,8,32,2,16,1,0.612163
0,4,32,2,32,2,1,1,0.514289
0,4,4,4,8,8,4,1,0.651775
1,2,1,8,8,4,32,1,0.19052
1,2,2,8,32,8,2,1,0.175608
1,2,16,2,16,1,16,1,0.167056
1,32,1,16,1,32,1,1,0.242952
1,16,1,2,4,128,1,1,0.175507
1,2,8,8,4,32,1,1,0.168015
1,2,8,4,1,128,2,1,0.166853
1,2,1,32,1,4,64,1,0.166973
1,4,2,4,16,4,8,1,0.175493
1,16,8,1,1,8,16,1,1.095161
1,32,1,2,8,8,4,1,0.16691
1,4,1,4,2,512,1,1,0.19039
0,4,64,2,2,1,16,1,0.427134
0,4,1,16,1,8,32,1,0.603265
1,8,1,32,32,2,1,1,0.186419
1,1,64,2,4,16,2,1,0.168155
0,2,64,1,64,1,2,1,0.617382
1,64,4,1,16,2,2,1,0.18673
1,1,256,1,1,2,32,1,0.186455
1,1,4,32,4,4,8,1,0.168088
1,1,1,256,8,8,1,1,0.186777
1,2,1,128,2,32,1,1,0.187322
0,1,8,32,4,4,4,1,0.506282
0,64,8,1,1,8,4,1,0.414969
1,64,2,2,2,1,32,1,0.186538
1,32,1,8,4,4,4,1,0.187432
1,16,2,8,8,2,4,1,0.186418
1,32,1,8,2,8,4,1,0.187252
1,16,16,1,2,8,4,1,0.186283
1,16,1,1,32,2,16,1,0.190643
1,8,1,2,512,2,1,1,0.190625
1,32,4,2,8,1,8,1,0.18717
1,1,1,64,16,4,4,1,0.166969
1,4,2,32,1,8,8,1,0.187084
1,1,8,4,1,32,16,1,0.175978
1,1,16,4,1,64,4,1,0.167201
1,32,2,2,64,2,1,1,0.167885
0,16,4,1,16,4,4,1,0.625627
0,2,4,4,16,1,32,1,0.6424
1,2,16,8,4,2,8,1,0.186996
1,4,8,16,2,16,1,1,0.239171
1,128,1,2,16,2,2,1,0.186726
1,1,2,128,4,8,2,1,0.186998
0,2,2,32,4,32,1,1,0.629933
0,2,16,1,256,2,1,1,0.619731
1,64,1,2,8,16,1,1,0.168301
1,32,1,8,1,1,64,1,0.186958
1,8,8,4,4,16,1,1,0.186436
1,128,1,1,1,4,32,1,0.168011
1,2,1,16,2,16,16,1,0.175642
1,2,1,8,32,2,16,1,0.191044
1,16,1,4,16,8,2,1,0.167084
1,4,64,1,1,32,2,1,0.307331
1,1,64,1,64,2,2,1,0.167303
1,2,1,8,8,2,64,1,0.190239
1,4,2,16,1,8,16,1,0.168165
0,2,64,4,32,1,1,1,0.416763
1,8,1,2,2,16,32,1,0.190439
1,4,8,1,2,64,4,1,0.1761
1,1,2,32,8,8,4,1,0.167031
1,1,2,32,8,16,2,1,0.167478
1,4,8,4,128,1,1,1,0.168261
1,8,8,4,4,2,8,1,0.187062
1,1,2,64,8,4,4,1,0.168264
1,64,2,2,4,2,8,1,0.18704
1,64,1,2,1,128,1,1,0.168185
1,2,8,1,32,16,2,1,0.1905
1,32,1,1,2,32,8,1,0.175897
1,4,1,4,2,128,4,1,0.190933
1,8,2,8,16,4,2,1,0.16817
1,4,2,16,8,2,8,1,0.168226
1,8,32,1,8,1,8,1,0.186726
1,4,128,1,1,8,4,1,0.741085
1,8,16,4,1,8,4,1,0.239708
1,4,1,64,32,2,1,1,0.187155
1,32,1,1,2,16,16,1,0.1756
1,64,8,1,8,2,2,1,0.239617
1,256,2,1,16,1,2,1,0.23869
1,2,256,1,16,1,2,1,0.236195
1,4,4,1,8,64,2,1,0.190277
1,1,2,32,64,4,1,1,0.167219
1,16,8,2,16,4,1,1,0.186974
1,2,16,16,1,32,1,1,0.243268
1,8,4,1,4,8,16,1,0.175595
1,1,128,1,1,32,4,1,0.167892
1,1,2,64,4,1,32,1,0.168226
1,2,8,32,1,8,4,1,0.233622
1,16,2,1,128,1,4,1,0.175731
1,4,4,1,4,16,16,1,0.190507
1,4,2,8,4,32,2,1,0.167145
1,8,2,2,8,2,32,1,0.175994
1,128,1,2,2,1,32,1,0.186315
1,64,2,4,2,2,8,1,0.236003
1,64,2,1,16,2,4,1,0.167941
1,16,1,4,2,16,8,1,0.166818
1,4,1,128,4,4,2,1,0.242954
1,32,1,2,8,2,16,1,0.166921
1,2,1,16,128,2,2,1,0.175524
1,64,2,1,16,1,8,1,0.168168
1,2,32,8,1,16,2,1,0.239573
0,8,2,8,1,2,64,1,0.616269
0,1,2,128,2,8,4,1,0.506329
1,2,4,2,256,1,4,1,0.190261
0,2,1,8,16,16,4,1,0.640539
1,2,4,2,32,2,16,1,0.19058
1,4,2,8,4,16,4,1,0.167148
1,1,8,4,8,2,32,1,0.175934
1,2,2,128,32,1,1,1,0.239569
1,1,8,32,32,1,2,1,0.186842
1,32,1,4,8,16,1,1,0.168407
1,32,1,16,16,1,2,1,0.236519
1,1,8,32,4,1,16,1,0.186449
1,4,1,8,8,4,16,1,0.1754
1,1,4,4,128,2,4,1,0.190608
1,4,8,1,32,16,1,1,0.176138
1,16,2,1,8,8,8,1,0.175686
1,8,64,1,8,1,4,1,0.236439
1,4,16,2,128,1,1,1,0.168394
1,2,32,1,2,32,4,1,0.167011
1,16,1,1,2,512,1,1,0.190812
0,1,32,4,4,2,16,1,0.630542
1,128,4,1,8,1,4,1,0.236022
1,8,1,4,256,2,1,1,0.175803
0,16,8,4,1,1,32,1,0.407576
0,1,64,8,4,4,2,1,0.416952
1,2,1,128,2,1,32,1,0.186346
0,4,2,4,8,16,4,1,0.652177
0,1,16,8,2,32,2,1,0.624038
1,4,2,2,256,2,2,1,0.190541
1,1,8,16,16,4,2,1,0.168208
1,8,32,2,16,1,2,1,0.236994
1,1,4,32,128,1,1,1,0.167948
0,2,64,1,4,16,2,1,0.625732
1,1,1,256,4,1,16,1,0.186667
0,8,2,8,1,128,1,1,0.624415
0,1,16,8,128,1,1,1,0.590527
1,32,2,1,64,1,4,1,0.16707
1,8,8,4,1,8,8,1,0.186997
0,32,2,1,1,256,1,1,0.589351
1,1,16,4,2,8,16,1,0.168067
1,2,32,1,2,64,2,1,0.16686
1,1,2,16,1,16,32,1,0.175535
0,2,16,4,32,2,2,1,0.646344
1,4,2,64,1,2,16,1,0.239657
0,2,1,128,4,4,4,1,0.526532
1,2,2,4,8,32,4,1,0.190849
1,64,2,4,16,2,1,1,0.238791
1,8,2,2,1,512,1,1,0.175699
1,32,1,1,1,512,1,1,0.175435
1,2,32,8,8,4,1,1,0.23688
1,2,8,16,4,8,2,1,0.187072
1,8,32,1,8,8,1,1,0.186644
0,16,8,2,2,1,32,1,0.510321
1,1,2,8,2,16,32,1,0.19105
1,4,4,1,256,4,1,1,0.190432
0,1,1,64,4,32,2,1,0.62548
1,4,2,32,4,2,8,1,0.18775
1,8,4,4,8,4,4,1,0.168048
1,2,128,2,2,1,16,1,0.239057
1,2,8,1,512,1,2,1,0.190914
1,4,1,8,64,4,2,1,0.175866
0,16,1,1,16,1,64,1,0.572585
1,4,1,4,128,2,4,1,0.190428
1,2,1,32,2,2,64,1,0.167016
1,2,32,8,32,1,1,1,0.236839
0,32,1,1,8,64,1,1,0.615584
1,1,1,512,1,2,16,1,0.240046
1,32,1,2,32,2,4,1,0.166809
0,32,2,1,1,8,32,1,0.606487
1,1,8,2,1,1024,1,1,0.190531
1,4,1,32,4,4,8,1,0.168635
1,1,4,4,8,8,16,1,0.190458
1,1,64,1,2,32,4,1,0.166902
1,8,8,4,1,64,1,1,0.186947
1,1,2,8,8,16,8,1,0.190279
1,32,2,4,8,2,4,1,0.186929
0,8,4,8,2,32,1,1,0.515861
0,1,1,512,4,8,1,1,0.393496
1,4,1,16,2,32,4,1,0.16731
0,64,1,8,8,2,2,1,0.429004
1,4,32,2,4,1,16,1,0.186285
1,1,4,4,256,1,4,1,0.190914
1,4,8,2,64,4,1,1,0.16706
1,64,2,1,8,1,16,1,0.167774
0,8,32,1,4,2,8,1,0.509586
0,16,1,16,1,32,2,1,0.489294
0,1,64,2,4,8,4,1,0.626263
1,8,8,4,1,32,2,1,0.186646
1,4,4,16,1,8,8,1,0.186846
0,2,64,1,8,8,2,1,0.629636
1,256,1,1,4,4,4,1,0.186557
