Kernel,gx,gy,gz,bx,by,bz,gpuId,gld_efficiency
1,3,36,8,1,6,16,0,12.5
1,8,2,18,4,24,3,0,12.5
1,6,48,9,16,1,2,0,12.5
1,2,4,12,12,36,2,0,12.5
1,2,8,9,96,1,6,0,12.5
1,2,18,4,1,32,18,0,12.5
1,72,3,6,1,4,16,0,12.5
1,2,27,2,16,48,1,0,12.5
1,2,2,108,1,64,3,0,12.5
1,8,27,6,1,2,32,0,12.5
1,2,2,162,128,1,1,0,12.5
1,4,3,36,12,16,1,0,12.5
1,6,4,6,9,4,16,0,12.5
1,1,54,16,4,2,12,0,12.5
1,2,3,24,12,24,2,0,12.5
1,6,8,2,1,108,8,0,12.5
1,27,2,12,16,4,2,0,12.5
1,162,8,1,1,64,1,0,12.5
1,9,16,2,4,36,2,0,12.5
1,6,9,8,4,3,16,0,12.5
1,6,1,24,12,6,8,0,12.5
1,3,2,24,16,1,36,0,12.5
1,1,24,6,32,2,9,0,12.5
1,36,1,24,8,12,1,0,12.5
1,1,12,8,27,1,32,0,12.5
1,2,3,144,8,12,1,0,12.5
1,16,1,6,6,24,6,0,12.5
1,4,9,18,4,2,16,0,12.5
1,2,9,24,8,1,24,0,12.5
1,3,1,32,8,27,4,0,12.5
1,144,1,2,32,9,1,0,12.5
0,2,24,3,12,8,6,0,90.28
1,16,1,9,3,12,16,0,12.5
1,72,6,2,1,6,16,0,12.5
1,1,54,16,6,16,1,0,12.5
1,12,9,2,3,128,1,0,12.5
1,4,3,72,4,4,6,0,12.5
1,81,32,1,2,16,1,0,12.5
1,24,12,3,6,2,8,0,12.5
1,6,3,48,16,2,3,0,12.5
0,2,9,48,2,3,16,0,90.28
1,1,72,12,16,2,3,0,12.5
1,1,12,9,12,2,32,0,12.5
1,12,2,4,27,2,16,0,12.5
1,2,2,216,3,16,2,0,12.5
1,24,3,4,4,18,4,0,12.5
1,2,18,8,24,2,6,0,12.5
1,9,8,36,4,4,2,0,12.5
1,2,18,6,32,1,12,0,12.5
0,2,54,4,4,1,48,0,90.28
1,18,36,4,1,1,32,0,12.5
1,9,6,2,48,16,1,0,12.5
1,18,6,3,256,1,1,0,12.5
1,27,8,3,4,1,32,0,12.5
1,1,6,48,18,1,16,0,12.5
1,3,6,48,2,8,6,0,12.5
1,3,12,6,1,64,6,0,12.5
0,2,54,1,96,8,1,0,90.28
0,6,24,2,2,24,6,0,90.28
1,1,72,9,1,128,1,0,12.5
1,12,4,27,4,4,4,0,12.5
1,2,4,54,24,1,8,0,12.5
1,1,18,12,128,3,1,0,12.5
1,1,9,16,18,8,4,0,12.5
1,1,4,36,96,2,3,0,12.5
1,3,3,18,4,4,32,0,12.5
0,4,2,18,18,16,2,0,90.28
1,2,9,18,4,64,1,0,12.5
1,162,4,4,32,1,1,0,12.5
1,1,24,27,8,1,16,0,12.5
1,2,18,4,64,9,1,0,12.5
1,1,27,8,32,1,12,0,12.5
1,16,1,9,36,2,8,0,12.5
0,1,24,18,6,8,4,0,90.28
0,12,3,18,16,8,1,0,90.28
1,2,12,9,4,16,6,0,12.5
1,6,4,12,2,16,9,0,12.5
1,108,2,4,1,3,32,0,12.5
1,18,8,1,32,2,9,0,12.5
1,12,3,4,18,8,4,0,12.5
1,108,6,1,2,64,1,0,12.5
1,3,6,6,16,48,1,0,12.5
1,4,2,324,2,4,4,0,12.5
1,3,8,4,3,6,48,0,12.5
0,18,8,2,2,36,4,0,90.28
1,2,24,2,108,4,2,0,12.5
1,2,72,2,1,6,48,0,12.5
1,4,3,8,2,144,3,0,12.5
1,1,3,72,1,192,2,0,12.5
1,9,144,1,4,16,1,0,12.5
1,27,2,6,64,4,1,0,12.5
0,1,72,4,1,48,6,0,90.28
1,27,2,8,8,8,3,0,12.5
1,1,3,48,9,4,16,0,12.5
1,8,4,3,27,4,8,0,12.5
1,24,3,3,16,12,2,0,12.5
1,1,18,8,6,24,4,0,12.5
1,4,1,72,4,12,6,0,12.5
1,24,36,1,1,8,12,0,12.5
1,3,2,216,2,32,1,0,12.5
1,3,2,36,4,12,8,0,12.5
1,27,1,24,2,16,4,0,12.5
1,6,18,2,2,16,12,0,12.5
0,1,24,18,1,12,16,0,90.28
1,18,4,6,6,8,4,0,12.5
1,9,16,6,8,12,1,0,12.5
1,2,2,24,288,3,1,0,12.5
1,1,2,216,64,3,1,0,12.5
1,1,324,4,16,1,4,0,12.5
0,24,18,2,4,4,6,0,90.28
0,72,1,6,2,16,6,0,90.28
1,54,3,8,2,8,4,0,12.5
1,4,2,12,24,4,9,0,12.5
1,24,3,12,1,4,24,0,12.5
1,54,8,1,6,32,1,0,12.5
1,4,18,2,4,144,1,0,12.5
1,16,54,1,12,4,2,0,12.5
1,9,16,2,144,1,2,0,12.5
1,1,12,9,16,1,48,0,12.5
1,1,1,864,2,48,1,0,12.5
1,27,2,2,4,3,64,0,12.5
1,27,6,16,4,2,4,0,12.5
1,108,2,12,4,2,4,0,12.5
1,12,4,2,9,4,24,0,12.5
1,2,36,6,1,24,8,0,12.5
1,2,108,3,8,1,16,0,12.5
1,4,18,2,72,2,4,0,12.5
1,8,3,6,288,2,1,0,12.5
1,27,3,2,128,2,2,0,12.5
1,9,8,12,4,2,12,0,12.5
1,4,9,24,12,8,1,0,12.5
1,3,12,3,2,6,64,0,12.5
1,12,3,6,96,4,1,0,12.5
1,1,12,9,1,16,48,0,12.5
1,2,3,432,8,1,4,0,12.5
1,8,18,1,48,2,6,0,12.5
1,16,1,9,3,8,24,0,12.5
1,4,3,36,6,16,2,0,12.5
1,24,3,6,1,64,3,0,12.5
1,9,3,8,1,8,48,0,12.5
1,6,1,72,24,4,2,0,12.5
1,12,4,2,12,12,6,0,12.5
1,432,3,2,2,1,16,0,12.5
1,2,8,18,18,4,4,0,12.5
1,4,12,2,1,48,18,0,12.5
0,1,18,16,2,16,9,0,90.28
1,2,72,2,1,36,8,0,12.5
1,9,36,1,64,1,4,0,12.5
0,18,16,3,8,4,3,0,90.28
0,2,6,27,2,128,1,0,90.28
0,48,3,18,4,8,1,0,90.28
1,18,2,8,24,3,4,0,12.5
1,4,12,2,54,4,4,0,12.5
1,2,54,4,4,24,2,0,12.5
1,36,1,8,6,8,6,0,12.5
1,8,6,3,32,9,2,0,12.5
1,72,1,2,3,48,4,0,12.5
1,8,3,36,1,8,12,0,12.5
1,6,24,2,4,72,1,0,12.5
1,3,6,48,8,12,1,0,12.5
1,12,216,1,1,2,16,0,12.5
1,6,6,8,1,32,9,0,12.5
1,8,3,9,32,3,4,0,12.5
1,3,32,1,4,36,6,0,12.5
1,27,16,1,8,4,6,0,12.5
1,3,12,3,32,4,6,0,12.5
1,18,24,1,1,12,16,0,12.5
1,1,9,96,6,16,1,0,12.5
1,8,18,3,1,6,32,0,12.5
1,12,36,6,1,2,16,0,12.5
1,3,1,36,24,2,16,0,12.5
0,16,3,6,8,4,9,0,90.28
1,9,1,32,6,1,48,0,12.5
1,2,2,54,1,6,64,0,12.5
1,9,36,2,32,4,1,0,12.5
1,9,4,8,1,32,9,0,12.5
1,3,1,36,16,48,1,0,12.5
1,3,6,12,32,2,6,0,12.5
1,6,2,9,8,16,6,0,12.5
1,24,9,1,32,6,2,0,12.5
1,24,36,3,2,8,2,0,12.5
1,2,1,108,4,8,12,0,12.5
0,1,96,1,32,9,3,0,90.28
1,48,1,2,12,6,12,0,12.5
1,2,216,2,8,1,12,0,12.5
1,216,1,2,12,2,8,0,12.5
1,3,2,16,54,2,8,0,12.5
1,1,54,4,8,12,4,0,12.5
1,4,18,2,1,64,9,0,12.5
1,54,3,4,64,1,2,0,12.5
1,8,4,3,9,8,12,0,12.5
1,6,6,8,3,8,12,0,12.5
1,2,9,8,144,1,4,0,12.5
1,1,12,108,16,4,1,0,12.5
1,12,4,3,6,8,12,0,12.5
1,1,3,288,4,4,6,0,12.5
1,3,24,3,1,128,3,0,12.5
1,8,18,6,1,3,32,0,12.5
1,1,12,24,12,1,24,0,12.5
1,3,9,6,1,256,2,0,12.5
1,1,324,4,2,2,16,0,12.5
1,3,12,6,32,3,4,0,12.5
1,2,18,6,2,192,1,0,12.5
1,6,9,3,4,16,8,0,12.5
0,2,144,1,9,16,2,0,90.28
0,1,72,12,1,8,12,0,90.28
1,36,3,3,2,32,4,0,12.5
1,27,2,16,8,1,12,0,12.5
1,27,4,6,8,4,4,0,12.5
1,27,4,4,192,1,1,0,12.5
1,36,6,1,1,384,1,0,12.5
1,18,2,24,96,1,1,0,12.5
1,1,12,36,3,1,64,0,12.5
1,4,12,2,108,4,2,0,12.5
1,144,6,1,8,2,6,0,12.5
1,24,2,6,18,8,2,0,12.5
1,162,4,4,2,2,8,0,12.5
1,6,4,4,48,9,2,0,12.5
1,1,1,864,1,6,16,0,12.5
0,4,27,12,1,2,32,0,90.28
1,4,8,27,12,2,4,0,12.5
1,4,6,4,2,16,27,0,12.5
1,2,6,72,2,24,2,0,12.5
1,6,1,27,4,8,16,0,12.5
1,2,4,12,9,2,48,0,12.5
1,27,3,2,16,1,32,0,12.5
1,16,6,9,4,8,3,0,12.5
1,1,162,2,8,16,2,0,12.5
1,2,6,72,12,8,1,0,12.5
1,48,1,2,4,4,54,0,12.5
0,16,2,3,16,18,3,0,90.28
1,1,36,24,2,16,3,0,12.5
1,24,2,2,12,4,18,0,12.5
1,1,144,3,8,2,12,0,12.5
1,2,1,48,1,36,24,0,12.5
1,9,3,4,8,3,32,0,12.5
1,2,54,4,1,32,6,0,12.5
1,48,2,1,9,8,12,0,12.5
1,6,3,16,6,2,24,0,12.5
1,8,18,6,1,4,24,0,12.5
1,16,3,2,3,18,16,0,12.5
1,2,54,4,6,32,1,0,12.5
1,24,2,2,8,9,12,0,12.5
1,216,3,4,8,4,1,0,12.5
0,3,6,72,8,2,4,0,90.28
1,2,8,27,2,24,4,0,12.5
1,2,24,2,432,1,2,0,12.5
1,36,9,2,4,16,2,0,12.5
1,2,54,3,4,2,32,0,12.5
1,4,36,6,1,3,32,0,12.5
1,8,18,3,1,48,4,0,12.5
1,36,12,1,16,4,3,0,12.5
1,2,1,216,3,64,1,0,12.5
1,1,144,1,2,96,3,0,12.5
1,4,27,4,1,12,16,0,12.5
1,9,144,1,2,2,16,0,12.5
1,18,6,1,1,384,2,0,12.5
1,12,9,12,4,8,2,0,12.5
1,8,3,4,27,16,2,0,12.5
1,36,2,4,18,8,2,0,12.5
1,9,1,32,144,2,1,0,12.5
1,1,24,18,6,1,32,0,12.5
1,1,432,2,4,8,3,0,12.5
1,3,1,32,54,1,16,0,12.5
1,4,1,648,1,2,16,0,12.5
1,2,12,4,32,27,1,0,12.5
1,3,216,2,4,16,1,0,12.5
0,48,3,2,1,32,9,0,90.28
1,18,9,1,16,8,4,0,12.5
1,32,1,3,18,48,1,0,12.5
1,27,2,16,24,1,4,0,12.5
1,54,4,1,8,48,1,0,12.5
1,1,144,3,3,2,32,0,12.5
1,8,18,6,2,48,1,0,12.5
1,9,32,9,8,4,1,0,12.5
1,36,3,2,2,8,24,0,12.5
1,3,432,2,4,8,1,0,12.5
1,6,12,3,4,12,8,0,12.5
1,6,9,2,768,1,1,0,12.5
1,96,3,3,1,12,8,0,12.5
1,6,4,27,16,1,8,0,12.5
1,1,648,2,4,4,4,0,12.5
1,4,1,27,2,16,24,0,12.5
1,6,1,48,3,96,1,0,12.5
1,6,1,72,2,16,6,0,12.5
0,108,1,1,24,2,16,0,90.28
1,6,12,12,4,8,3,0,12.5
1,1,144,6,6,4,4,0,12.5
1,27,32,1,2,8,6,0,12.5
1,144,3,2,1,6,16,0,12.5
1,16,3,6,4,36,2,0,12.5
0,27,8,4,96,1,1,0,90.28
1,2,9,144,16,1,2,0,12.5
0,96,9,1,4,3,8,0,90.28
1,72,3,1,8,8,6,0,12.5
1,1,4,24,2,72,6,0,12.5
0,27,1,4,48,2,8,0,90.28
1,2,2,36,48,2,6,0,12.5
1,1,4,36,1,24,24,0,12.5
1,2,1,162,2,2,64,0,12.5
1,432,1,2,2,2,24,0,12.5
1,2,1296,1,16,1,2,0,12.5
0,2,54,8,16,1,6,0,90.28
1,2,4,108,1,16,6,0,12.5
1,2,9,16,3,3,32,0,12.5
1,1,8,18,64,9,1,0,12.5
1,1,8,18,1,64,9,0,12.5
1,9,1,12,2,64,6,0,12.5
0,27,8,4,2,8,6,0,90.28
1,2,36,6,12,16,1,0,12.5
1,3,8,18,3,8,8,0,12.5
1,32,1,3,4,9,24,0,12.5
1,8,36,1,2,72,2,0,12.5
1,3,9,48,1,16,4,0,12.5
1,1,18,36,128,1,1,0,12.5
1,16,6,3,2,24,6,0,12.5
1,18,4,36,2,1,16,0,12.5
1,8,1,12,36,8,3,0,12.5
1,12,2,4,18,3,16,0,12.5
1,3,3,48,1,16,12,0,12.5
1,72,3,2,4,4,12,0,12.5
1,18,12,6,4,4,4,0,12.5
1,72,3,1,24,4,4,0,12.5
0,2,24,3,288,2,1,0,90.28
1,12,8,1,4,4,54,0,12.5
1,4,1,54,48,8,1,0,12.5
1,1,96,3,3,8,12,0,12.5
1,1,27,8,4,4,24,0,12.5
1,4,3,9,16,2,24,0,12.5
1,216,2,6,4,4,2,0,12.5
1,2,2,36,192,3,1,0,12.5
1,1,1,864,3,8,4,0,12.5
1,72,1,2,48,2,6,0,12.5
1,6,2,18,32,4,3,0,12.5
1,18,3,8,16,2,6,0,12.5
1,3,288,1,1,2,48,0,12.5
1,12,6,4,8,4,9,0,12.5
1,4,2,108,1,6,16,0,12.5
1,9,1,12,2,128,3,0,12.5
1,8,1,54,8,24,1,0,12.5
1,8,2,27,32,2,3,0,12.5
1,4,4,6,12,24,3,0,12.5
0,9,2,24,2,2,48,0,90.28
0,162,2,8,4,8,1,0,90.28
1,6,3,36,2,8,8,0,12.5
0,12,6,4,12,12,2,0,90.28
1,18,3,16,16,1,6,0,12.5
1,16,9,9,64,1,1,0,12.5
1,1,1,96,27,1,32,0,12.5
1,2,8,18,24,2,6,0,12.5
1,3,48,18,1,1,32,0,12.5
1,3,48,6,12,4,2,0,12.5
1,4,9,3,3,4,64,0,12.5
0,6,12,12,8,12,1,0,90.28
1,3,12,4,4,144,1,0,12.5
1,3,4,8,9,24,4,0,12.5
1,4,12,3,24,6,4,0,12.5
1,12,1,108,2,1,32,0,12.5
1,6,18,8,4,8,3,0,12.5
1,2,6,9,16,4,12,0,12.5
1,48,3,3,2,2,48,0,12.5
1,24,12,1,24,6,2,0,12.5
1,27,8,1,24,1,16,0,12.5
1,3,8,108,32,1,1,0,12.5
1,18,16,1,2,3,48,0,12.5
1,324,2,1,8,8,2,0,12.5
1,144,1,1,4,3,48,0,12.5
1,9,1,24,2,6,32,0,12.5
1,6,2,12,288,2,1,0,12.5
0,12,1,24,16,9,2,0,90.28
1,3,24,2,16,4,9,0,12.5
0,24,1,4,72,12,1,0,90.28
1,48,1,2,4,12,18,0,12.5
1,1,96,1,9,4,24,0,12.5
1,1,6,72,1,12,16,0,12.5
1,1,108,2,48,2,4,0,12.5
1,6,18,4,4,1,48,0,12.5
1,6,2,8,3,32,9,0,12.5
1,108,8,1,2,24,2,0,12.5
1,6,3,24,1,12,16,0,12.5
0,2,72,6,4,8,3,0,90.28
1,36,9,1,1,16,16,0,12.5
1,48,3,3,2,24,4,0,12.5
1,1,32,3,27,8,4,0,12.5
1,18,6,8,48,2,1,0,12.5
1,1,2,108,4,16,6,0,12.5
0,27,2,4,4,4,24,0,90.28
1,18,12,12,1,8,4,0,12.5
0,1,72,3,3,2,64,0,90.28
1,12,72,1,1,48,2,0,12.5
1,24,2,2,6,8,18,0,12.5
1,3,32,1,2,9,48,0,12.5
1,2,2,36,48,6,2,0,12.5
1,6,2,8,3,6,48,0,12.5
1,2,6,8,108,2,4,0,12.5
1,27,32,1,16,1,6,0,12.5
1,96,9,1,8,4,3,0,12.5
1,1,1,288,1,36,8,0,12.5
1,8,9,2,4,8,18,0,12.5
1,12,9,8,16,2,3,0,12.5
1,2,27,2,96,2,4,0,12.5
1,2,4,27,4,6,16,0,12.5
1,27,16,1,4,1,48,0,12.5
1,12,1,12,16,18,2,0,12.5
1,1,4,36,1,288,2,0,12.5
0,1,2,54,8,32,3,0,90.28
1,9,1,32,3,3,32,0,12.5
1,2,216,2,8,2,6,0,12.5
0,18,2,6,128,3,1,0,90.28
1,6,72,2,24,2,2,0,12.5
1,1,108,4,3,16,4,0,12.5
1,27,8,4,1,4,24,0,12.5
1,12,3,4,1,24,24,0,12.5
1,3,9,6,4,16,8,0,12.5
1,48,1,9,6,32,1,0,12.5
1,72,2,2,36,4,2,0,12.5
1,2,1,648,8,4,2,0,12.5
1,3,6,6,1,256,3,0,12.5
0,2,48,1,2,9,48,0,90.28
1,3,24,9,2,2,32,0,12.5
1,6,144,1,48,1,2,0,12.5
1,3,432,1,1,8,8,0,12.5
1,2,1,48,12,72,1,0,12.5
0,1,3,48,3,192,1,0,90.28
1,3,9,4,192,4,1,0,12.5
1,18,1,24,2,4,24,0,12.5
1,3,1,36,48,2,8,0,12.5
1,108,2,1,2,16,12,0,12.5
1,2,6,27,4,8,8,0,12.5
1,1,18,16,12,1,24,0,12.5
1,2,8,54,3,2,16,0,12.5
1,2,4,108,2,3,16,0,12.5
1,2,36,2,6,96,1,0,12.5
0,12,2,4,288,1,3,0,90.28
0,32,9,1,24,1,12,0,90.28
1,48,1,6,36,8,1,0,12.5
1,48,3,2,12,4,6,0,12.5
1,16,1,54,4,8,3,0,12.5
1,16,9,2,4,72,1,0,12.5
1,12,8,1,2,36,12,0,12.5
1,24,27,1,32,2,2,0,12.5
1,2,1,324,4,8,4,0,12.5
1,27,1,4,32,1,24,0,12.5
0,18,2,24,8,3,4,0,90.28
1,9,1,144,4,1,16,0,12.5
1,3,24,3,12,4,8,0,12.5
1,1,6,54,16,16,1,0,12.5
1,2,12,9,1,32,12,0,12.5
1,16,6,9,32,3,1,0,12.5
1,12,54,2,1,1,64,0,12.5
1,8,6,3,1,144,4,0,12.5
1,36,1,4,6,32,3,0,12.5
1,162,1,16,16,1,2,0,12.5
1,4,12,9,2,4,24,0,12.5
1,3,4,24,9,4,8,0,12.5
1,3,6,12,2,64,3,0,12.5
1,3,32,1,48,2,9,0,12.5
1,1,8,18,4,24,6,0,12.5
1,18,4,4,18,16,1,0,12.5
1,16,6,27,1,8,4,0,12.5
1,162,2,1,128,1,2,0,12.5
1,6,8,3,6,48,2,0,12.5
1,9,1,16,2,72,4,0,12.5
0,6,1,16,3,12,24,0,90.28
1,4,4,54,1,3,32,0,12.5
1,12,1,36,12,16,1,0,12.5
1,1,12,12,2,18,16,0,12.5
1,8,1,12,27,32,1,0,12.5
1,2,3,72,48,4,1,0,12.5
1,3,9,6,4,64,2,0,12.5
0,1,9,96,3,2,16,0,90.28
1,12,3,4,18,1,32,0,12.5
1,2,4,18,9,4,16,0,12.5
1,8,6,18,3,8,4,0,12.5
1,1,162,2,8,32,1,0,12.5
1,2,3,144,2,24,2,0,12.5
1,16,6,3,1,18,16,0,12.5
1,16,18,1,12,8,3,0,12.5
1,2,12,9,4,3,32,0,12.5
1,3,24,4,6,6,8,0,12.5
1,4,12,6,2,72,2,0,12.5
1,9,18,2,8,32,1,0,12.5
1,16,27,1,3,1,64,0,12.5
1,1,54,4,48,8,1,0,12.5
1,1,81,16,16,1,4,0,12.5
1,1,144,1,18,16,2,0,12.5
1,1,9,24,24,4,4,0,12.5
1,6,108,4,2,16,1,0,12.5
1,18,3,2,128,3,2,0,12.5
0,18,16,3,4,24,1,0,90.28
1,2,24,3,4,3,48,0,12.5
1,48,2,3,12,6,4,0,12.5
1,3,2,72,16,2,6,0,12.5
1,18,2,4,288,1,2,0,12.5
1,9,12,1,1,48,16,0,12.5
1,18,2,4,4,4,36,0,12.5
1,6,8,2,4,216,1,0,12.5
1,3,48,6,1,96,1,0,12.5
0,1,8,36,16,1,18,0,90.28
1,9,16,1,1,64,9,0,12.5
1,48,1,3,9,2,32,0,12.5
1,432,1,1,2,32,3,0,12.5
1,36,36,2,8,1,4,0,12.5
1,8,54,2,8,1,12,0,12.5
1,3,48,1,18,16,2,0,12.5
1,9,4,6,1,16,24,0,12.5
1,1,1,108,32,4,6,0,12.5
1,27,2,16,12,4,2,0,12.5
1,36,6,6,4,8,2,0,12.5
1,18,24,1,16,1,12,0,12.5
1,2,6,8,4,108,2,0,12.5
1,1,2,108,6,16,4,0,12.5
1,6,9,4,16,8,3,0,12.5
1,16,1,6,144,1,6,0,12.5
1,4,6,9,3,2,64,0,12.5
1,18,8,3,6,4,8,0,12.5
1,3,3,12,4,96,2,0,12.5
1,1,16,6,2,108,4,0,12.5
1,6,24,1,8,18,4,0,12.5
1,12,4,6,2,36,4,0,12.5
1,1,1,81,8,2,64,0,12.5
1,8,18,1,1,18,32,0,12.5
1,18,1,12,8,8,6,0,12.5
1,27,4,6,1,4,32,0,12.5
1,72,6,3,1,2,32,0,12.5
1,2,1,108,12,32,1,0,12.5
1,9,2,48,8,12,1,0,12.5
1,12,6,6,6,4,8,0,12.5
1,16,27,2,1,48,2,0,12.5
1,4,4,18,1,48,6,0,12.5
1,1,8,18,8,18,4,0,12.5
1,4,12,3,36,16,1,0,12.5
1,3,4,12,1,9,64,0,12.5
1,1,1,864,1,4,24,0,12.5
1,1,216,6,16,2,2,0,12.5
1,8,27,1,64,3,2,0,12.5
1,3,18,16,4,6,4,0,12.5
1,16,9,1,16,2,18,0,12.5
1,12,9,8,3,16,2,0,12.5
1,3,2,36,16,3,8,0,12.5
1,2,6,9,1,192,4,0,12.5
1,2,18,12,32,1,6,0,12.5
1,1,6,48,2,24,6,0,12.5
1,9,2,6,8,8,12,0,12.5
1,3,4,12,16,2,18,0,12.5
1,2,72,6,3,8,4,0,12.5
1,1,12,18,4,2,48,0,12.5
1,81,2,2,1,4,64,0,12.5
0,1,162,1,16,4,8,0,90.28
0,27,1,32,32,3,1,0,90.28
1,12,72,1,32,1,3,0,12.5
1,6,1,432,1,1,32,0,12.5
1,32,3,27,1,8,4,0,12.5
1,6,8,6,12,3,8,0,12.5
1,2,6,9,6,32,4,0,12.5
1,16,1,6,48,1,18,0,12.5
1,1,108,1,96,1,8,0,12.5
1,16,3,2,9,6,16,0,12.5
0,9,16,1,24,3,8,0,90.28
1,9,2,144,2,1,16,0,12.5
1,36,18,1,2,1,64,0,12.5
1,4,27,4,3,16,4,0,12.5
1,3,32,27,16,2,1,0,12.5
1,2,1,54,4,8,24,0,12.5
1,9,3,8,12,32,1,0,12.5
1,2,54,4,1,192,1,0,12.5
1,2,24,18,8,1,12,0,12.5
1,18,36,1,16,4,2,0,12.5
1,3,4,12,18,2,16,0,12.5
0,24,9,4,16,6,1,0,90.28
1,1,54,3,2,256,1,0,12.5
1,4,4,6,2,216,2,0,12.5
1,2,48,3,32,3,3,0,12.5
1,8,9,18,8,8,1,0,12.5
1,18,1,16,1,48,6,0,12.5
1,27,4,2,8,3,16,0,12.5
1,8,1,18,3,4,48,0,12.5
1,6,8,3,192,3,1,0,12.5
1,8,1,18,32,6,3,0,12.5
0,2,1,162,4,4,16,0,90.28
1,6,3,48,1,6,16,0,12.5
1,8,6,27,32,2,1,0,12.5
0,2,16,27,4,4,6,0,90.28
1,4,9,8,18,16,1,0,12.5
1,2,324,2,2,32,1,0,12.5
1,18,3,16,1,4,24,0,12.5
1,144,1,2,1,36,8,0,12.5
1,3,1,48,2,24,12,0,12.5
1,4,4,6,72,6,2,0,12.5
1,3,1,72,1,384,1,0,12.5
1,2,108,3,4,1,32,0,12.5
1,3,27,4,16,16,1,0,12.5
1,2,1,144,8,1,36,0,12.5
1,27,6,16,4,8,1,0,12.5
1,18,3,2,32,2,12,0,12.5
1,6,1,54,64,1,4,0,12.5
1,12,4,3,12,6,8,0,12.5
1,6,12,12,1,96,1,0,12.5
1,18,2,8,24,1,12,0,12.5
1,72,1,12,2,1,48,0,12.5
1,12,4,9,1,32,6,0,12.5
1,54,2,2,12,8,4,0,12.5
1,1,216,3,16,8,1,0,12.5
1,27,4,24,4,1,8,0,12.5
1,4,1,36,12,6,8,0,12.5
1,36,2,4,4,9,8,0,12.5
1,2,24,3,3,6,32,0,12.5
1,4,4,9,12,24,2,0,12.5
1,2,6,8,9,2,48,0,12.5
1,18,12,6,2,16,2,0,12.5
1,27,4,1,2,64,6,0,12.5
1,27,6,16,2,2,8,0,12.5
1,3,3,18,32,2,8,0,12.5
1,3,6,12,8,3,16,0,12.5
1,32,1,3,9,3,32,0,12.5
1,2,36,12,12,1,8,0,12.5
1,1,18,24,8,2,12,0,12.5
1,36,2,6,4,4,12,0,12.5
1,2,2,72,16,1,18,0,12.5
1,3,9,3,16,1,64,0,12.5
1,24,4,1,1,16,54,0,12.5
1,54,2,12,8,4,2,0,12.5
1,54,24,1,1,16,4,0,12.5
1,3,48,18,2,2,8,0,12.5
1,1,16,9,36,16,1,0,12.5
1,48,1,2,96,9,1,0,12.5
1,1,4,24,24,3,12,0,12.5
1,18,1,8,16,9,4,0,12.5
1,16,3,3,96,1,6,0,12.5
1,3,3,16,24,24,1,0,12.5
0,18,24,2,32,3,1,0,90.28
1,6,8,2,48,3,6,0,12.5
1,2,3,24,96,3,2,0,12.5
1,27,3,1,1024,1,1,0,12.5
1,1,6,48,12,12,2,0,12.5
1,9,3,8,3,128,1,0,12.5
1,12,12,3,4,6,8,0,12.5
1,54,1,4,8,1,48,0,12.5
1,2,54,4,6,8,4,0,12.5
1,54,1,4,1,192,2,0,12.5
1,2,3,18,8,96,1,0,12.5
1,12,72,1,6,4,4,0,12.5
1,27,1,16,2,48,2,0,12.5
1,12,1,8,108,1,8,0,12.5
1,12,2,18,8,12,2,0,12.5
1,8,6,27,2,1,32,0,12.5
1,2,1,72,16,36,1,0,12.5
1,18,9,2,32,4,2,0,12.5
1,12,8,9,1,24,4,0,12.5
1,18,6,6,4,2,16,0,12.5
1,27,4,4,24,8,1,0,12.5
1,6,8,18,2,12,4,0,12.5
1,1,72,2,288,1,2,0,12.5
1,2,4,36,18,2,8,0,12.5
1,18,3,24,2,16,2,0,12.5
1,3,1,32,12,2,36,0,12.5
1,108,2,6,1,8,8,0,12.5
1,1,9,96,6,1,16,0,12.5
1,72,6,2,8,4,3,0,12.5
1,1,1,108,32,1,24,0,12.5
1,12,6,3,12,4,8,0,12.5
1,9,4,3,8,32,3,0,12.5
0,3,32,9,1,16,6,0,90.28
1,6,8,6,1,8,36,0,12.5
0,648,2,1,32,2,1,0,90.28
1,27,4,2,4,32,3,0,12.5
1,2,3,18,24,32,1,0,12.5
1,1,12,27,2,2,64,0,12.5
1,3,24,2,4,8,18,0,12.5
1,1,1,108,2,48,8,0,12.5
1,9,1,12,1,48,16,0,12.5
1,12,1,9,4,32,6,0,12.5
1,16,9,2,9,2,16,0,12.5
0,3,12,8,3,6,16,0,90.28
0,3,9,4,4,12,16,0,90.28
1,6,1,48,8,9,4,0,12.5
1,18,8,1,4,12,12,0,12.5
1,27,1,96,32,1,1,0,12.5
1,18,8,1,24,6,4,0,12.5
1,16,27,3,1,4,16,0,12.5
1,1,8,324,32,1,1,0,12.5
1,4,3,12,1,16,36,0,12.5
1,108,1,2,16,24,1,0,12.5
1,1,27,4,12,16,4,0,12.5
0,2,2,36,18,32,1,0,90.28
0,18,2,3,64,1,12,0,90.28
1,1,3,48,16,9,4,0,12.5
1,36,8,1,2,6,24,0,12.5
1,2,12,4,144,6,1,0,12.5
1,3,6,18,4,16,4,0,12.5
1,3,9,32,6,2,8,0,12.5
1,8,3,12,2,72,2,0,12.5
1,3,24,12,48,2,1,0,12.5
1,81,2,16,1,4,8,0,12.5
0,27,3,1,128,1,8,0,90.28
1,3,2,18,96,8,1,0,12.5
0,1,96,1,48,3,6,0,90.28
1,3,6,12,1,128,3,0,12.5
